Category,Type,Lot #,Shape,Carat,Color,Clarity,Cut,Pol.,Sym.,Depth %,Table %,Fluor.,Measurement,Lab,Certificate #,Rap. Price,Discount,Price/Ct,Total Price,Cert,Video,Cert,Video,,
Certified,2-2.99,11481,RD,2.7,L,VVS2,EX,EX,EX,62.6,57,MED,8.85 x 8.81 x 5.53,GIA,2317548967,"$6,500 ",-17.08%,"$5,390 ","$14,553 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2317548967,http://up.diacam360.com/scan/4ddf_303887,,
Certified,2-2.99,8323,RD,2.01,L,VVS2,VG,VG,VG,57.8,66,NON,8.24 x 8.18 x 4.75,GIA,1142837827,"$6,500 ",-24.62%,"$4,900 ","$9,849 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1142837827,http://up.diacam360.com/scan/59f0_37459,,
Certified,2-2.99,8452,RD,2.07,L,VVS2,G,G,G,59.4,65,NON,8.36 x 8.26 x 4.93,GIA,1156469594,"$6,500 ",-30.00%,"$4,550 ","$9,419 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1156469594,http://up.diacam360.com/scan/9c9e_37449,,
Certified,2-2.99,8915,RD,2.49,L,VVS2,VG,G,G,61.4,62,NON,8.71 x 8.64 x 5.33,GIA,6157991332,"$6,500 ",-19.23%,"$5,250 ","$13,073 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6157991332,http://up.diacam360.com/scan/f55c_37461,,
Certified,2-2.99,11732,RD,2.58,L,VS1,EX,EX,EX,63.2,56,NON,8.74 x 8.72 x 5.52,GIA,1317977224,"$6,000 ",-19.83%,"$4,810 ","$12,410 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1317977224,https://up.diacam360.com/scan/8609_318633,,
Certified,2-2.99,8101,RD,2.03,L,VS1,VG,VG,VG,61.7,54,FNT,8.20 x 8.16 x 5.05,GIA,1142897697,"$6,000 ",-18.75%,"$4,875 ","$9,896 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1142897697,http://up.diacam360.com/scan/e709_37445,,
Certified,2-2.99,6351,RD,2.41,L,VS2,EX,EX,EX,61.7,58,NON,8.61 x 8.58 x 5.30,GIA,5111920803,"$5,600 ",-14.29%,"$4,800 ","$11,568 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5111920803,http://up.diacam360.com/scan/e97b_37440,,
Certified,2-2.99,7839,RD,2.01,L,VS2,VG,G,VG,61.7,60,NON,8.11 x 8.06 x 4.99,GIA,2145721330,"$5,600 ",-19.64%,"$4,500 ","$9,045 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2145721330,http://up.diacam360.com/scan/40a6_37448,,
Certified,2-2.99,9509,RD,2.12,L,VS2,G,VG,G,59.8,67,FNT,8.35 x 8.22 x 4.96,GIA,2175029025,"$5,600 ",-25.00%,"$4,200 ","$8,904 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2175029025,http://up.diacam360.com/scan/e3e4_37439,,
Certified,2-2.99,11766,RD,2.51,L,SI2,EX,EX,EX,62.7,57,NON,8.70 x 8.62 x 5.43,GIA,6325720078,"$4,900 ",-11.92%,"$4,316 ","$10,833 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6325720078,http://up.diacam360.com/scan/2554_326057,,
Certified,2-2.99,11988A,RD,2.03,L,SI2,EX,EX,EX,62.9,57,MED,8.09 x 8.03 x 5.07,GIA,2205452556,"$4,900 ",-27.84%,"$3,536 ","$7,178 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2205452556,https://up.diacam360.com/scan/2974_359564/video,,
Certified,2-2.99,11988B,RD,2,L,SI2,EX,EX,VG,61.6,54,MED,8.11 x 8.08 x 4.98,GIA,6207452549,"$4,900 ",-27.84%,"$3,536 ","$7,072 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6207452549,https://up.diacam360.com/scan/287f_359557/video,,
Certified,2-2.99,11720,RD,2.51,M,VVS1,EX,EX,EX,62.5,57,NON,8.65 x 8.63 x 5.40,GIA,6321041181,"$6,100 ",-19.93%,"$4,884 ","$12,259 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6321041181,https://up.diacam360.com/scan/dc47_317311,,
Certified,2-2.99,7109,RD,2.46,M,VVS1,VG,VG,G,56.4,62,NON,9.06 x 9.05 x 5.11,GIA,5121866797,"$6,100 ",-13.44%,"$5,280 ","$12,989 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5121866797,http://up.diacam360.com/scan/fd70_37472,,
Certified,2-2.99,12123,RD,2.51,M,VVS2,EX,EX,EX,61.7,54,NON,8.74 x 8.69 x 5.38,GIA,6332506619,"$5,800 ",-20.71%,"$4,599 ","$11,543 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6332506619,https://up.diacam360.com/scan/62fe_363238/video,,
Certified,2-2.99,7844,RD,2.34,M,VVS2,EX,VG,VG,60.5,57,NON,8.67 x 8.66 x 5.24,GIA,2145377309,"$5,800 ",-13.10%,"$5,040 ","$11,794 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2145377309,http://up.diacam360.com/scan/925a_37473,,
Certified,2-2.99,6794,RD,2.02,M,VS1,EX,EX,EX,60.5,61,MED,8.18 x 8.16 x 4.94,GIA,1115601779,"$5,500 ",-17.09%,"$4,560 ","$9,211 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1115601779,http://up.diacam360.com/scan/d7f7_37474,,
Certified,2-2.99,11185,RD,2.01,M,SI2,EX,EX,EX,62.6,57,FNT,8.03 x 7.99 x 5.01,GIA,2193909088,"$4,300 ",-12.56%,"$3,760 ","$7,558 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2193909088,https://up.diacam360.com/scan/bce1_279131,,
Certified,2-2.99,10625,RD,2.12,N,VVS2,EX,EX,EX,60.8,62,NON,8.27 x 8.24 x 5.02,GIA,5172770940,"$6,300 ",-35.00%,"$4,095 ","$8,681 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5172770940,https://up.diacam360.com/scan/1409_215968,,
Certified,2-2.99,11341,RD,2.21,N,VVS2,EX,EX,EX,62.7,56,Faint,8.25 x 8.31 x 5.19,GIA,11705600,$0 ,,"$4,200 ","$9,282 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=11705600,https://up.diacam360.com/scan/db0e_292805,,
Certified,2-2.99,11768,RD,2.63,N,SI1,EX,EX,EX,62.8,58,FNT,8.82 x 8.78 x 5.52,GIA,2328645394,$0 ,,"$3,630 ","$9,547 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2328645394,http://up.diacam360.com/scan/4d51_326059,,
Certified,2-2.99,12221,RD,2.07,N,SI1,EX,EX,EX,60.9,59,NON,8.27 x 8.24 x 5.02,GIA,6342259045,$0 ,,"$2,950 ","$6,107 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6342259045,https://up.diacam360.com/scan/f0cd_369809,,
Certified,2-2.99,9870,RD,2.18,O-P,VS2,VG,G,G,60.2,60,STG,8.44 x 8.35 x 5.06,GIA,1172449453,$0 ,,"$3,380 ","$7,368 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1172449453,http://up.diacam360.com/scan/0e05_37478,,
Certified,2-2.99,10028,RD,2.76,O-P,SI1,G,EX,EX,66,54,MED,8.66 x 8.61 x 5.70,GIA,5171551110,$0 ,,"$3,100 ","$8,556 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5171551110,http://up.diacam360.com/scan/53d4_37477,,
Certified,1.5-1.99,11731,RD,1.5,D,VS2,EX,EX,VG,62.4,57,NON,7.31 x 7.26 x 4.54,GIA,6292195894,"$12,800 ",-33.44%,"$8,520 ","$12,780 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6292195894,https://up.diacam360.com/scan/4319_318632,,
Certified,1.5-1.99,10938,RD,1.52,D,SI2,EX,EX,EX,62.1,58,NON,7.35 x 7.31 x 4.55,GIA,2195446574,"$8,200 ",-27.02%,"$5,984 ","$9,096 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2195446574,http://up.diacam360.com/scan/05ea_241953,,
Certified,1.5-1.99,9223,RD,1.71,D,SI2,EX,EX,EX,61.3,59,FNT,7.72 x 7.69 x 4.72,GIA,1179912208,"$8,200 ",-12.00%,"$7,216 ","$12,339 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1179912208,http://up.diacam360.com/scan/0bcc_35998,,
Certified,1.5-1.99,8448,RD,1.51,E,VS1,VG,EX,VG,62.9,57,NON,7.28 x 7.24 x 4.56,GIA,2151306081,"$13,500 ",-28.26%,"$9,685 ","$14,624 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2151306081,http://up.diacam360.com/scan/b723_36003,,
Certified,1.5-1.99,S3899,RD,1.51,E,VS1,G,VG,G,58.7,67,NON,7.51 x 7.43 x 4.38,GIA,6204798280,"$13,500 ",-40.93%,"$7,975 ","$12,042 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6204798280,0,,
Certified,1.5-1.99,12110,RD,1.5,E,VS2,EX,EX,EX,60,60,FNT,7.44 x 7.41 x 4.45,GIA,1337334821,"$11,900 ",-31.65%,"$8,134 ","$12,201 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1337334821,https://up.diacam360.com/scan/6c25_362798,,
Certified,1.5-1.99,12125,RD,1.59,E,VS2,EX,EX,EX,62.1,58,FNT,7.46 x 7.40 x 4.62,GIA,2205592336,"$11,900 ",-37.61%,"$7,424 ","$11,804 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2205592336,https://up.diacam360.com/scan/a03a_363240/video,,
Certified,1.5-1.99,10098,RD,1.8,E,SI2,EX,EX,EX,62.8,56,FNT,7.77 x 7.72 x 4.87,GIA,5236198272,"$7,900 ",-19.30%,"$6,375 ","$11,475 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5236198272,http://up.diacam360.com/scan/22fb_36002,,
Certified,1.5-1.99,12208,RD,1.91,E,SI2,EX,EX,EX,62.8,57,NON,7.89 x 7.84 x 4.94,GIA,6203548843,"$7,900 ",-16.08%,"$6,630 ","$12,663 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6203548843,https://up.diacam360.com/scan/a55e_368763,,
Certified,1.5-1.99,8456,RD,1.51,E,SI2,G,G,VG,62,66,NON,7.35 x 7.23 x 4.52,GIA,1156294164,"$7,900 ",-30.06%,"$5,525 ","$8,343 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1156294164,http://up.diacam360.com/scan/d117_36001,,
Certified,1.5-1.99,8989,RD,1.51,F,VS1,VG,EX,EX,63.8,57,NON,7.21 x 7.19 x 4.59,GIA,1169899883,"$12,200 ",-24.84%,"$9,170 ","$13,847 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1169899883,http://up.diacam360.com/scan/d7dd_36008,,
Certified,1.5-1.99,12339,RD,1.54,F,VS2,EX,EX,EX,61.3,55,NON,7.50 x 7.45 x 4.58,GIA,1122592704,"$11,000 ",-32.42%,"$7,434 ","$11,448 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1122592704,https://up.diacam360.com/scan/67e3_376950,,
Certified,1.5-1.99,12181,RD,1.52,F,SI1,EX,EX,EX,62.7,58,NON,7.34 x 7.28 x 4.58,GIA,2205616641,"$9,300 ",-26.88%,"$6,800 ","$10,336 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2205616641,https://up.diacam360.com/scan/b5c3_366157,,
Certified,1.5-1.99,9038,RD,1.5,F,SI1,VG,VG,VG,62.9,56,FNT,7.29 x 7.26 x 4.58,GIA,1156142384,"$9,300 ",-26.88%,"$6,800 ","$10,200 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1156142384,http://up.diacam360.com/scan/6972_36012,,
Certified,1.5-1.99,10067,RD,1.51,F,SI2,EX,EX,EX,61.9,57,NON,7.36 x 7.34 x 4.55,GIA,5236143643,"$7,400 ",-24.32%,"$5,600 ","$8,456 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5236143643,http://up.diacam360.com/scan/8548_36014,,
Certified,1.5-1.99,10947,RD,1.53,F,SI2,EX,EX,EX,60.6,61,FNT,7.42 x 7.41 x 4.49,GIA,2195472914,"$7,400 ",-24.32%,"$5,600 ","$8,568 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2195472914,http://up.diacam360.com/scan/48f9_242100,,
Certified,1.5-1.99,11813,RD,1.9,F,SI2,EX,EX,EX,61.5,54,NON,7.99 x 7.96 x 4.91,GIA,7331135783,"$7,400 ",-13.51%,"$6,400 ","$12,160 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=7331135783,https://up.diacam360.com/scan/8598_337894,,
Certified,1.5-1.99,12111,RD,1.51,F,SI2,EX,EX,EX,60.7,60,NON,7.42 x 7.37 x 4.49,GIA,5201436620,"$7,400 ",-29.73%,"$5,200 ","$7,852 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5201436620,https://up.diacam360.com/scan/f94b_362800,,
Certified,1.5-1.99,12115,RD,1.51,F,SI2,EX,EX,EX,62.7,56,NON,7.31 x 7.27 x 4.57,GIA,5333767146,"$7,400 ",-28.65%,"$5,280 ","$7,973 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5333767146,https://up.diacam360.com/scan/edcb_362857,,
Certified,1.5-1.99,10408,RD,1.59,G,VS1,VG,G,VG,59.9,60,NON,7.64 x 7.61 x 4.57,GIA,5181349053,"$10,600 ",-35.47%,"$6,840 ","$10,876 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5181349053,http://up.diacam360.com/scan/ca34_99774,,
Certified,1.5-1.99,10627,RD,1.51,G,VS1,EX,EX,EX,62.6,57,FNT,7.33 x 7.27 x 4.57,GIA,5191117445,"$10,600 ",-29.02%,"$7,524 ","$11,361 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5191117445,http://up.diacam360.com/scan/4426_216003,,
Certified,1.5-1.99,11184,RD,1.83,G,VS1,EX,EX,EX,60.9,60,FNT,7.90 x 7.88 x 4.81,GIA,6193919892,"$10,600 ",-16.11%,"$8,892 ","$16,272 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6193919892,https://up.diacam360.com/scan/8840_279125,,
Certified,1.5-1.99,12296,RD,1.6,G,VS1,EX,EX,EX,62,57,NON,7.49 x 7.46 x 4.63,GIA,2201896811,"$10,600 ",-27.94%,"$7,638 ","$12,221 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2201896811,https://up.diacam360.com/scan/0eba_375151,,
Certified,1.5-1.99,12297,RD,1.61,G,VS1,EX,EX,EX,62.6,57,NON,7.46 x 7.43 x 4.66,GIA,2205896180,"$10,600 ",-27.94%,"$7,638 ","$12,297 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2205896180,https://up.diacam360.com/scan/174e_375154,,
Certified,1.5-1.99,10449,RD,1.5,G,VS2,VG,VG,G,64.4,58,FNT,7.17 x 7.10 x 4.59,GIA,5182354550,"$10,000 ",-35.20%,"$6,480 ","$9,720 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5182354550,http://up.diacam360.com/scan/0154_107625,,
Certified,1.5-1.99,11774,RD,1.6,G,VS2,EX,EX,EX,63,55,NON,7.46 x 7.42 x 4.68,GIA,1323516510,"$10,000 ",-28.72%,"$7,128 ","$11,405 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1323516510,http://up.diacam360.com/scan/0b69_326462,,
Certified,1.5-1.99,MP1028,RD,1.6,G,VS2,EX,EX,EX,62.6,58,NON,7.46 x 7.43 x 4.66,GIA,2205709693,"$10,000 ",-28.72%,"$7,128 ","$11,405 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2205709693,https://up.diacam360.com/scan/c3e0_370065,,
Certified,1.5-1.99,10422,RD,1.91,G,SI1,EX,EX,EX,62.5,56,MED,7.97 x 7.93 x 4.97,GIA,6252062637,"$8,800 ",-22.27%,"$6,840 ","$13,064 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6252062637,http://up.diacam360.com/scan/bd74_103396,,
Certified,1.5-1.99,12287,RD,1.91,G,SI1,EX,EX,EX,62.8,57,NON,7.93 x 7.90 x 4.97,GIA,7343381267,"$8,800 ",-15.80%,"$7,410 ","$14,153 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=7343381267,https://up.diacam360.com/scan/99bc_375100,,
Certified,1.5-1.99,10194,RD,1.51,G,SI2,EX,EX,EX,61.4,59,NON,7.40 x 7.35 x 4.53,GIA,1245046621,"$7,000 ",-25.00%,"$5,250 ","$7,928 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1245046621,http://up.diacam360.com/scan/09e7_36017,,
Certified,1.5-1.99,8260,RD,1.5,G,SI2,VG,EX,EX,64.3,58,NON,7.18 x 7.15 x 4.61,GIA,5146492970,"$7,000 ",-21.79%,"$5,475 ","$8,213 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5146492970,http://up.diacam360.com/scan/2f3f_36018,,
Certified,1.5-1.99,S3215,RD,1.92,G,I1,G,VG,G,63.7,61,STG,7.87 x 7.77 x 4.98,GIA,2175209542,"$4,600 ",-25.43%,"$3,430 ","$6,586 ",CERT,,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2175209542,0,,
Certified,1.5-1.99,10920,RD,1.67,H,VVS1,EX,EX,EX,62.6,58,NON,7.58 x 7.56 x 4.74,GIA,5191386885,"$10,400 ",-26.77%,"$7,616 ","$12,719 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5191386885,http://up.diacam360.com/scan/60f3_242012,,
Certified,1.5-1.99,10941,RD,1.54,H,VVS1,EX,EX,EX,62.4,55,MED,7.39 x 7.36 x 4.61,GIA,2195417236,"$10,400 ",-37.54%,"$6,496 ","$10,004 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2195417236,http://up.diacam360.com/scan/43c7_242025,,
Certified,1.5-1.99,11801,RD,1.7,H,VVS1,EX,EX,EX,63,55,FNT,7.60 x 7.54 x 4.77,GIA,7326126537,"$10,400 ",-26.77%,"$7,616 ","$12,947 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=7326126537,http://up.diacam360.com/scan/e863_331396,,
Certified,1.5-1.99,12322,RD,1.5,H,VS1,VG,EX,VG,58.9,63,NON,7.49 x 7.46 x 4.40,GIA,5201871089,"$9,100 ",-34.31%,"$5,978 ","$8,967 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5201871089,https://up.diacam360.com/scan/f2aa_375966,,
Certified,1.5-1.99,7762,RD,1.51,H,VS1,VG,EX,EX,63.1,56,NON,7.29 x 7.27 x 4.59,GIA,6147456969,"$9,100 ",-24.62%,"$6,860 ","$10,359 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6147456969,http://up.diacam360.com/scan/98d5_36026,,
Certified,1.5-1.99,12323,RD,1.5,H,VS2,VG,VG,VG,59.4,62,NON,7.53 x 7.48 x 4.46,GIA,6207871091,"$8,700 ",-33.01%,"$5,828 ","$8,742 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6207871091,https://up.diacam360.com/scan/f561_375968,,
Certified,1.5-1.99,12396,RD,1.61,H,VS2,EX,EX,EX,62.1,57,NON,7.55 x 7.53 x 4.68,GIA,5201920087,"$8,700 ",-30.85%,"$6,016 ","$9,686 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=5201920087,https://up.diacam360.com/scan/62ed_381106,,
Certified,1.5-1.99,11187,RD,1.9,H,SI1,EX,EX,EX,59.4,61,NON,8.04 x 8.03 x 4.77,GIA,1278700339,"$8,300 ",-16.14%,"$6,960 ","$13,224 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=1278700339,https://up.diacam360.com/scan/f234_279142,,
Certified,1.5-1.99,10164,RD,1.6,H,SI2,EX,EX,EX,62.6,57,NON,7.48 x 7.44 x 4.67,GIA,2236146400,"$6,700 ",-25.82%,"$4,970 ","$7,952 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=2236146400,http://up.diacam360.com/scan/c2a5_36025,,
Certified,1.5-1.99,7518,RD,1.51,H,SI2,G,EX,EX,65.5,57,NON,7.18 x 7.15 x 4.69,GIA,6137777787,"$6,700 ",-25.82%,"$4,970 ","$7,505 ",CERT,VIDEO,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6137777787,http://up.diacam360.com/scan/72b3_36028,,
